ARES_R_RIGHT_V1 513 0.080000000000000002 1788764604 2
0.8075263798236847 0.023828833363950253 0.7094566524028778 -3.7451149225234985 -0.4554910212755203 1.710675299167633
0.8085805345326662 0.02362769184401259 0.7092866767197847 -3.7451367154717445 -0.4553906759247184 1.7106750942766666
0.8096346892416477 0.023426550324074924 0.7091167010366917 -3.7451585084199905 -0.45529033057391644 1.7106748893857002
0.8106888439506292 0.023225408804137263 0.7089467253535986 -3.7451803013682365 -0.4551899852231145 1.7106746844947338
0.8117527067661285 0.023039979627355933 0.7087900340557098 -3.7452003061771393 -0.4550974369049072 1.7106744796037674
0.8128189966082573 0.022858478536363695 0.7086366638541222 -3.745219863951206 -0.45500683784484863 1.710674274712801
0.813885286450386 0.02267697744537145 0.7084832936525345 -3.745239421725273 -0.45491623878479004 1.7106740698218346
0.8149515762925148 0.02249547635437921 0.7083299234509468 -3.74525897949934 -0.45482563972473145 1.7106738649308681
0.8160178661346436 0.022313975263386965 0.7081765532493591 -3.745278537273407 -0.45473504066467285 1.7106736600399017
0.8170841559767723 0.022132474172394726 0.7080231830477715 -3.745298095047474 -0.45464444160461426 1.7106734551489353
0.8181545808911324 0.02195962006226182 0.7078771181404591 -3.745316743850708 -0.45455813221633434 1.71067326515913
0.8192312084138393 0.02179973642341793 0.7077420111745596 -3.745334029197693 -0.45447825733572245 1.7106730975210667
0.8203078359365463 0.021639852784574032 0.7076069042086601 -3.7453513145446777 -0.45439838245511055 1.7106729298830032
0.8213844634592533 0.02147996914573014 0.7074717972427607 -3.7453685998916626 -0.45431850757449865 1.7106727622449398
0.8224610909819603 0.021320085506886244 0.7073366902768612 -3.7453858852386475 -0.45423863269388676 1.7106725946068764
0.8235377185046673 0.021160201868042353 0.7072015833109617 -3.7454031705856323 -0.45415875781327486 1.710672426968813
0.8246143460273743 0.021000318229198456 0.7070664763450623 -3.745420455932617 -0.45407888293266296 1.7106722593307495
0.825699532404542 0.02086402848362923 0.706951318308711 -3.745435133576393 -0.45401071943342686 1.710672091692686
0.8267847187817097 0.020727738738059998 0.7068361602723598 -3.745449811220169 -0.45394255593419075 1.7106719240546227
0.8278699051588774 0.020591448992490772 0.7067210022360086 -3.745464488863945 -0.45387439243495464 1.7106717564165592
0.8289550915360451 0.02045515924692154 0.7066058441996574 -3.745479166507721 -0.45380622893571854 1.7106715887784958
0.8300402779132128 0.020318869501352314 0.7064906861633062 -3.745493844151497 -0.45373806543648243 1.7106714211404324
0.8311254642903805 0.02018257975578308 0.706375528126955 -3.745508521795273 -0.4536699019372463 1.710671253502369
0.8322147130966187 0.02006162627367303 0.706273328512907 -3.7455215230584145 -0.4536093547940254 1.7106711193919182
0.8333066701889038 0.01995089696720243 0.7061797678470612 -3.7455334067344666 -0.4535538852214813 1.7106710076332092
0.834398627281189 0.019840167660731822 0.7060862071812153 -3.7455452904105186 -0.4534984156489372 1.7106708958745003
0.8354905843734741 0.019729438354261223 0.7059926465153694 -3.7455571740865707 -0.4534429460763931 1.7106707841157913
0.8365825414657593 0.019618709047790617 0.7058990858495235 -3.745569057762623 -0.45338747650384903 1.7106706723570824
0.8376744985580444 0.019507979741320014 0.7058055251836777 -3.745580941438675 -0.45333200693130493 1.7106705605983734
0.8387674503028393 0.019402747042477127 0.7057166118174791 -3.7455922290682793 -0.4532792689278722 1.7106704525649548
0.8398643806576729 0.019319500774145126 0.7056462876498699 -3.7456011325120926 -0.4532374572008848 1.7106703594326973
0.8409613110125065 0.01923625450581312 0.7055759634822607 -3.745610035955906 -0.45319564547389746 1.7106702663004398
0.8420582413673401 0.019153008237481117 0.7055056393146515 -3.7456189393997192 -0.4531538337469101 1.7106701731681824
0.8431551717221737 0.01906976196914911 0.7054353151470423 -3.7456278428435326 -0.45311202201992273 1.710670080035925
0.8442521020770073 0.018986515700817108 0.7053649909794331 -3.745636746287346 -0.45307021029293537 1.7106699869036674
0.8453490324318409 0.0189032694324851 0.7052946668118238 -3.745645649731159 -0.453028398565948 1.71066989377141
0.8464484959840775 0.018843538826331496 0.7052442207932472 -3.745651990175247 -0.4529982805252075 1.710669845342636
0.8475485928356647 0.018789687135722488 0.7051987443119287 -3.745657689869404 -0.45297108590602875 1.7106698080897331
0.848648689687252 0.01873583544511348 0.7051532678306103 -3.7456633895635605 -0.45294389128685 1.7106697708368301
0.8497487865388393 0.018681983754504472 0.7051077913492918 -3.745669089257717 -0.4529166966676712 1.7106697335839272
0.8508488833904266 0.018628132063895464 0.7050623148679733 -3.745674788951874 -0.45288950204849243 1.7106696963310242
